TransactionID,PolicyID,PaymentDate,AmountPaid
T0018235,P001613,2022-04-26,652.15
T0018236,P001613,2022-05-26,652.15
T0018237,P001613,2022-06-25,652.15
T0018238,P001613,2022-07-25,652.15
T0018239,P001613,2022-08-24,652.15
T0018240,P001614,2022-04-19,255.55
T0018241,P001614,2022-05-19,255.55
T0018242,P001614,2022-06-18,255.55
T0018243,P001614,2022-07-18,255.55
T0018244,P001614,2022-08-17,255.55
T0018245,P001614,2022-09-16,255.55
T0018246,P001614,2022-10-16,255.55
T0018247,P001614,2022-11-15,255.55
T0018248,P001615,2023-04-21,49.55
T0018249,P001615,2023-07-20,58.37
T0018250,P001615,2023-10-18,58.37
T0018251,P001615,2024-01-16,58.37
T0018252,P001615,2024-04-15,58.37
T0018253,P001615,2024-07-14,58.37
T0018254,P001615,2024-10-12,58.37
T0018255,P001615,2025-01-10,58.37
T0018256,P001615,2025-04-10,58.37
T0018257,P001615,2025-07-09,58.37
T0018258,P001615,2025-10-07,58.37
T0018259,P001616,2024-03-06,2659.63
T0018260,P001616,2024-06-04,2659.63
T0018261,P001616,2024-09-02,2659.63
T0018262,P001617,2024-08-02,1334.13
T0018263,P001617,2024-10-31,1334.13
T0018264,P001617,2025-01-29,573.53
T0018265,P001617,2025-04-29,1334.13
T0018266,P001617,2025-07-28,1334.13
T0018267,P001617,2025-10-26,1334.13
T0018268,P001618,2025-08-10,112.89
T0018269,P001618,2025-09-09,112.89
T0018270,P001618,2025-10-09,112.89
T0018271,P001618,2025-11-08,112.89
T0018272,P001618,2025-12-08,112.89
T0018273,P001619,2025-09-13,1488.16
T0018274,P001619,2025-10-13,1488.16
T0018275,P001619,2025-11-12,1488.16
T0018276,P001619,2025-12-12,1488.16
T0018277,P001620,2023-09-12,1456.28
T0018278,P001620,2023-12-11,1456.28
T0018279,P001620,2024-03-10,1456.28
T0018280,P001620,2024-06-08,1456.28
T0018281,P001621,2021-11-04,454.6
T0018282,P001621,2022-02-02,454.6
T0018283,P001621,2022-05-03,454.6
T0018284,P001621,2022-08-01,454.6
T0018285,P001621,2022-10-30,454.6
T0018286,P001621,2023-01-28,454.6
T0018287,P001621,2023-04-28,454.6
T0018288,P001621,2023-07-27,454.6
T0018289,P001621,2023-10-25,454.6
T0018290,P001621,2024-01-23,454.6
T0018291,P001621,2024-04-22,454.6
T0018292,P001621,2024-07-21,454.6
T0018293,P001622,2023-08-25,1416.65
T0018294,P001622,2023-11-23,1416.65
T0018295,P001622,2024-02-21,1416.65
T0018296,P001622,2024-05-21,1416.65
T0018297,P001622,2024-08-19,1416.65
T0018298,P001623,2022-07-01,245.75
T0018299,P001623,2022-09-29,359.69
T0018300,P001623,2022-12-28,359.69
T0018301,P001623,2023-03-28,359.69
T0018302,P001623,2023-06-26,359.69
T0018303,P001623,2023-09-24,359.69
T0018304,P001623,2023-12-23,359.69
T0018305,P001623,2024-03-22,359.69
T0018306,P001623,2024-06-20,359.69
T0018307,P001624,2022-08-03,125.08
T0018308,P001624,2022-09-02,125.08
T0018309,P001624,2022-10-02,125.08
T0018310,P001624,2022-11-01,125.08
T0018311,P001624,2022-12-01,125.08
T0018312,P001624,2022-12-31,125.08
T0018313,P001624,2023-01-30,125.08
T0018314,P001624,2023-03-01,125.08
T0018315,P001624,2023-03-31,125.08
T0018316,P001624,2023-04-30,125.08
T0018317,P001624,2023-05-30,125.08
T0018318,P001624,2023-06-29,125.08
T0018319,P001624,2023-07-29,125.08
T0018320,P001624,2023-08-28,125.08
T0018321,P001624,2023-09-27,69.48
T0018322,P001624,2023-10-27,125.08
T0018323,P001624,2023-11-26,125.08
T0018324,P001624,2023-12-26,125.08
T0018325,P001624,2024-01-25,125.08
T0018326,P001624,2024-02-24,125.08
T0018327,P001624,2024-03-25,125.08
T0018328,P001624,2024-04-24,125.08
T0018329,P001624,2024-05-24,125.08
T0018330,P001624,2024-06-23,125.08
T0018331,P001625,2022-05-12,44.83
T0018332,P001625,2022-06-11,44.83
T0018333,P001625,2022-07-11,44.83
T0018334,P001625,2022-08-10,44.83
T0018335,P001625,2022-09-09,44.83
T0018336,P001625,2022-10-09,44.83
T0018337,P001625,2022-11-08,44.83
T0018338,P001625,2022-12-08,44.83
T0018339,P001625,2023-01-07,44.83
T0018340,P001625,2023-02-06,44.83
T0018341,P001625,2023-03-08,44.83
T0018342,P001625,2023-04-07,44.83
T0018343,P001625,2023-05-07,44.83
T0018344,P001625,2023-06-06,44.83
T0018345,P001625,2023-07-06,44.83
T0018346,P001625,2023-08-05,44.83
T0018347,P001625,2023-09-04,44.83
T0018348,P001625,2023-10-04,44.83
T0018349,P001625,2023-11-03,44.83
T0018350,P001625,2023-12-03,44.83
T0018351,P001625,2024-01-02,44.83
T0018352,P001625,2024-02-01,44.83
T0018353,P001625,2024-03-02,44.83
T0018354,P001625,2024-04-01,44.83
T0018355,P001625,2024-05-01,44.83
T0018356,P001625,2024-05-31,44.83
T0018357,P001625,2024-06-30,14.29
T0018358,P001625,2024-07-30,44.83
T0018359,P001625,2024-08-29,44.83
T0018360,P001625,2024-09-28,44.83
T0018361,P001626,2021-11-26,339.86
T0018362,P001626,2021-12-26,339.86
T0018363,P001626,2022-01-25,339.86
T0018364,P001626,2022-02-24,339.86
T0018365,P001626,2022-03-26,339.86
T0018366,P001626,2022-04-25,339.86
T0018367,P001626,2022-05-25,339.86
T0018368,P001626,2022-06-24,339.86
T0018369,P001626,2022-07-24,339.86
T0018370,P001626,2022-08-23,339.86
T0018371,P001626,2022-09-22,339.86
T0018372,P001626,2022-10-22,339.86
T0018373,P001626,2022-11-21,339.86
T0018374,P001626,2022-12-21,339.86
T0018375,P001626,2023-01-20,339.86
T0018376,P001626,2023-02-19,339.86
T0018377,P001626,2023-03-21,339.86
T0018378,P001626,2023-04-20,339.86
T0018379,P001626,2023-05-20,339.86
T0018380,P001626,2023-06-19,339.86
T0018381,P001626,2023-07-19,339.86
T0018382,P001626,2023-08-18,339.86
T0018383,P001627,2025-11-05,1281.82
T0018384,P001627,2025-12-05,1281.82
T0018385,P001628,2025-11-28,3150.18
T0018386,P001629,2022-05-07,267.04
T0018387,P001629,2022-06-06,267.04
T0018388,P001629,2022-07-06,267.04
T0018389,P001629,2022-08-05,267.04
T0018390,P001629,2022-09-04,267.04
T0018391,P001629,2022-10-04,267.04
T0018392,P001629,2022-11-03,267.04
T0018393,P001629,2022-12-03,267.04
T0018394,P001629,2023-01-02,267.04
T0018395,P001630,2024-10-07,507.24
T0018396,P001630,2024-11-06,507.24
T0018397,P001630,2024-12-06,507.24
T0018398,P001630,2025-01-05,507.24
T0018399,P001630,2025-02-04,507.24
T0018400,P001630,2025-03-06,507.24
T0018401,P001630,2025-04-05,507.24
T0018402,P001630,2025-05-05,507.24
T0018403,P001630,2025-06-04,507.24
T0018404,P001630,2025-07-04,507.24
T0018405,P001630,2025-08-03,507.24
T0018406,P001630,2025-09-02,507.24
T0018407,P001630,2025-10-02,507.24
T0018408,P001630,2025-11-01,507.24
T0018409,P001630,2025-12-01,507.24
T0018410,P001631,2024-03-06,660.68
T0018411,P001631,2024-04-05,660.68
T0018412,P001631,2024-05-05,660.68
T0018413,P001631,2024-06-04,660.68
T0018414,P001631,2024-07-04,660.68
T0018415,P001631,2024-08-03,660.68
T0018416,P001631,2024-09-02,660.68
T0018417,P001631,2024-10-02,660.68
T0018418,P001631,2024-11-01,384.82
T0018419,P001632,2025-08-14,143.91
T0018420,P001632,2025-09-13,143.91
T0018421,P001632,2025-10-13,143.91
T0018422,P001632,2025-11-12,143.91
T0018423,P001632,2025-12-12,143.91
T0018424,P001633,2024-09-01,967.44
T0018425,P001633,2024-11-30,967.44
T0018426,P001633,2025-02-28,552.12
T0018427,P001633,2025-05-29,967.44
T0018428,P001633,2025-08-27,640.63
T0018429,P001633,2025-11-25,967.44
T0018430,P001634,2025-07-09,251.15
T0018431,P001634,2025-10-07,251.15
T0018432,P001635,2024-08-21,570.81
T0018433,P001635,2024-11-19,570.81
T0018434,P001635,2025-02-17,570.81
T0018435,P001636,2025-08-19,961.73
T0018436,P001636,2025-11-17,961.73
T0018437,P001637,2021-01-05,48.79
T0018438,P001637,2021-02-04,15.66
T0018439,P001637,2021-03-06,48.79
T0018440,P001637,2021-04-05,48.79
T0018441,P001637,2021-05-05,48.79
T0018442,P001637,2021-06-04,48.79
T0018443,P001637,2021-07-04,48.79
T0018444,P001637,2021-08-03,48.79
T0018445,P001637,2021-09-02,48.79
T0018446,P001637,2021-10-02,48.79
T0018447,P001637,2021-11-01,48.79
T0018448,P001637,2021-12-01,48.79
T0018449,P001637,2021-12-31,22.28
T0018450,P001637,2022-01-30,48.79
T0018451,P001637,2022-03-01,48.79
T0018452,P001637,2022-03-31,48.79
T0018453,P001638,2021-12-12,302.21
T0018454,P001638,2022-01-11,302.21
T0018455,P001638,2022-02-10,302.21
T0018456,P001638,2022-03-12,302.21
T0018457,P001638,2022-04-11,302.21
T0018458,P001638,2022-05-11,302.21
T0018459,P001638,2022-06-10,302.21
T0018460,P001638,2022-07-10,302.21
T0018461,P001638,2022-08-09,302.21
T0018462,P001638,2022-09-08,302.21
T0018463,P001638,2022-10-08,302.21
T0018464,P001638,2022-11-07,302.21
T0018465,P001638,2022-12-07,302.21
T0018466,P001638,2023-01-06,302.21
T0018467,P001638,2023-02-05,302.21
T0018468,P001638,2023-03-07,302.21
T0018469,P001638,2023-04-06,302.21
T0018470,P001638,2023-05-06,302.21
T0018471,P001638,2023-06-05,255.55
T0018472,P001638,2023-07-05,302.21
T0018473,P001638,2023-08-04,302.21
T0018474,P001638,2023-09-03,302.21
T0018475,P001638,2023-10-03,302.21
T0018476,P001638,2023-11-02,302.21
T0018477,P001638,2023-12-02,302.21
T0018478,P001638,2024-01-01,302.21
T0018479,P001638,2024-01-31,302.21
T0018480,P001638,2024-03-01,208.39
T0018481,P001638,2024-03-31,302.21
T0018482,P001639,2022-10-17,105.58
T0018483,P001639,2022-11-16,105.58
T0018484,P001639,2022-12-16,105.58
T0018485,P001639,2023-01-15,40.25
T0018486,P001639,2023-02-14,105.58
T0018487,P001639,2023-03-16,105.58
T0018488,P001639,2023-04-15,105.58
T0018489,P001639,2023-05-15,105.58
T0018490,P001639,2023-06-14,105.58
T0018491,P001639,2023-07-14,105.58
T0018492,P001639,2023-08-13,105.58
T0018493,P001639,2023-09-12,105.58
T0018494,P001639,2023-10-12,105.58
T0018495,P001640,2025-06-03,1188.66
T0018496,P001640,2025-07-03,1188.66
T0018497,P001640,2025-08-02,1188.66
T0018498,P001640,2025-09-01,1188.66
T0018499,P001640,2025-10-01,1188.66
T0018500,P001640,2025-10-31,1188.66
T0018501,P001640,2025-11-30,1188.66
T0018502,P001641,2024-05-25,48.15
T0018503,P001641,2024-06-24,48.15
T0018504,P001641,2024-07-24,48.15
T0018505,P001641,2024-08-23,48.15
T0018506,P001641,2024-09-22,48.15
T0018507,P001641,2024-10-22,48.15
T0018508,P001641,2024-11-21,48.15
T0018509,P001641,2024-12-21,48.15
T0018510,P001641,2025-01-20,48.15
T0018511,P001641,2025-02-19,48.15
T0018512,P001641,2025-03-21,48.15
T0018513,P001642,2024-09-30,814.41
T0018514,P001642,2024-12-29,998.31
T0018515,P001642,2025-03-29,998.31
T0018516,P001642,2025-06-27,998.31
T0018517,P001642,2025-09-25,998.31
T0018518,P001643,2025-07-10,3466.23
T0018519,P001643,2025-10-08,3466.23
T0018520,P001644,2023-09-05,78.1
T0018521,P001644,2023-10-05,78.1
T0018522,P001644,2023-11-04,78.1
T0018523,P001644,2023-12-04,78.1
T0018524,P001644,2024-01-03,78.1
T0018525,P001644,2024-02-02,78.1
T0018526,P001644,2024-03-03,78.1
T0018527,P001644,2024-04-02,78.1
T0018528,P001644,2024-05-02,78.1
T0018529,P001644,2024-06-01,78.1
T0018530,P001644,2024-07-01,78.1
T0018531,P001644,2024-07-31,78.1
T0018532,P001644,2024-08-30,78.1
T0018533,P001644,2024-09-29,78.1
T0018534,P001644,2024-10-29,78.1
T0018535,P001644,2024-11-28,78.1
T0018536,P001645,2022-04-11,595.41
T0018537,P001645,2022-05-11,595.41
T0018538,P001645,2022-06-10,595.41
T0018539,P001645,2022-07-10,595.41
T0018540,P001645,2022-08-09,595.41
T0018541,P001645,2022-09-08,595.41
T0018542,P001645,2022-10-08,595.41
T0018543,P001645,2022-11-07,595.41
T0018544,P001645,2022-12-07,595.41
T0018545,P001646,2022-04-25,553.75
T0018546,P001646,2022-05-25,553.75
T0018547,P001646,2022-06-24,553.75
T0018548,P001646,2022-07-24,553.75
T0018549,P001646,2022-08-23,553.75
T0018550,P001646,2022-09-22,553.75
T0018551,P001646,2022-10-22,553.75
T0018552,P001646,2022-11-21,553.75
T0018553,P001646,2022-12-21,553.75
T0018554,P001646,2023-01-20,553.75
T0018555,P001647,2022-01-20,130.75
T0018556,P001647,2022-02-19,110.98
T0018557,P001647,2022-03-21,130.75
T0018558,P001647,2022-04-20,130.75
T0018559,P001647,2022-05-20,130.75
T0018560,P001647,2022-06-19,130.75
T0018561,P001647,2022-07-19,130.75
T0018562,P001647,2022-08-18,130.75
T0018563,P001647,2022-09-17,130.75
T0018564,P001647,2022-10-17,130.75
T0018565,P001647,2022-11-16,130.75
T0018566,P001647,2022-12-16,130.75
T0018567,P001647,2023-01-15,130.75
T0018568,P001647,2023-02-14,130.75
T0018569,P001647,2023-03-16,130.75
T0018570,P001647,2023-04-15,130.75
T0018571,P001647,2023-05-15,130.75
T0018572,P001647,2023-06-14,130.75
T0018573,P001647,2023-07-14,130.75
T0018574,P001647,2023-08-13,130.75
T0018575,P001647,2023-09-12,130.75
T0018576,P001647,2023-10-12,130.75
T0018577,P001647,2023-11-11,130.75
T0018578,P001647,2023-12-11,130.75
T0018579,P001647,2024-01-10,130.75
T0018580,P001647,2024-02-09,130.75
T0018581,P001647,2024-03-10,130.75
T0018582,P001647,2024-04-09,130.75
T0018583,P001647,2024-05-09,130.75
T0018584,P001647,2024-06-08,130.75
T0018585,P001647,2024-07-08,130.75
T0018586,P001647,2024-08-07,84.34
T0018587,P001647,2024-09-06,130.75
T0018588,P001647,2024-10-06,130.75
T0018589,P001647,2024-11-05,97.14
T0018590,P001647,2024-12-05,130.75
T0018591,P001648,2023-01-03,381.97
T0018592,P001648,2023-02-02,381.97
T0018593,P001648,2023-03-04,381.97
T0018594,P001648,2023-04-03,381.97
T0018595,P001648,2023-05-03,381.97
T0018596,P001648,2023-06-02,381.97
T0018597,P001648,2023-07-02,381.97
T0018598,P001648,2023-08-01,381.97
T0018599,P001648,2023-08-31,381.97
T0018600,P001648,2023-09-30,381.97
T0018601,P001648,2023-10-30,381.97
T0018602,P001648,2023-11-29,381.97
T0018603,P001648,2023-12-29,121.2
T0018604,P001648,2024-01-28,381.97
T0018605,P001648,2024-02-27,381.97
T0018606,P001648,2024-03-28,381.97
T0018607,P001648,2024-04-27,381.97
T0018608,P001648,2024-05-27,381.97
T0018609,P001648,2024-06-26,381.97
T0018610,P001648,2024-07-26,381.97
T0018611,P001648,2024-08-25,381.97
T0018612,P001649,2023-09-18,270.36
T0018613,P001649,2023-10-18,434.13
T0018614,P001649,2023-11-17,434.13
T0018615,P001649,2023-12-17,434.13
T0018616,P001649,2024-01-16,434.13
T0018617,P001649,2024-02-15,434.13
T0018618,P001649,2024-03-16,434.13
T0018619,P001649,2024-04-15,434.13
T0018620,P001649,2024-05-15,434.13
T0018621,P001649,2024-06-14,434.13
T0018622,P001649,2024-07-14,434.13
T0018623,P001649,2024-08-13,434.13
T0018624,P001649,2024-09-12,434.13
T0018625,P001649,2024-10-12,434.13
T0018626,P001649,2024-11-11,434.13
T0018627,P001649,2024-12-11,434.13
T0018628,P001649,2025-01-10,434.13
T0018629,P001649,2025-02-09,434.13
T0018630,P001650,2023-05-09,533.8
T0018631,P001650,2023-08-07,533.8
T0018632,P001650,2023-11-05,229.11
T0018633,P001650,2024-02-03,533.8
T0018634,P001650,2024-05-03,533.8
T0018635,P001650,2024-08-01,533.8
T0018636,P001650,2024-10-30,533.8
T0018637,P001650,2025-01-28,533.8
T0018638,P001650,2025-04-28,391.36
T0018639,P001650,2025-07-27,533.8
T0018640,P001650,2025-10-25,533.8
T0018641,P001651,2022-03-16,616.59
T0018642,P001651,2022-06-14,616.59
T0018643,P001651,2022-09-12,616.59
T0018644,P001651,2022-12-11,616.59
T0018645,P001651,2023-03-11,616.59
T0018646,P001651,2023-06-09,616.59
T0018647,P001652,2025-11-25,4710.91
T0018648,P001653,2023-07-31,2795.56
T0018649,P001653,2023-10-29,2795.56
T0018650,P001653,2024-01-27,2795.56
T0018651,P001654,2023-02-04,250.22
T0018652,P001654,2023-03-06,250.22
T0018653,P001654,2023-04-05,250.22
T0018654,P001654,2023-05-05,250.22
T0018655,P001654,2023-06-04,250.22
T0018656,P001654,2023-07-04,250.22
T0018657,P001654,2023-08-03,250.22
T0018658,P001654,2023-09-02,250.22
T0018659,P001654,2023-10-02,250.22
T0018660,P001654,2023-11-01,250.22
T0018661,P001654,2023-12-01,250.22
T0018662,P001654,2023-12-31,250.22
T0018663,P001654,2024-01-30,250.22
T0018664,P001654,2024-02-29,250.22
T0018665,P001654,2024-03-30,250.22
T0018666,P001654,2024-04-29,250.22
T0018667,P001654,2024-05-29,250.22
T0018668,P001654,2024-06-28,250.22
T0018669,P001654,2024-07-28,250.22
T0018670,P001654,2024-08-27,250.22
T0018671,P001654,2024-09-26,250.22
T0018672,P001654,2024-10-26,250.22
T0018673,P001654,2024-11-25,250.22
T0018674,P001654,2024-12-25,250.22
T0018675,P001655,2023-03-29,292.29
T0018676,P001655,2023-04-28,292.29
T0018677,P001655,2023-05-28,292.29
T0018678,P001655,2023-06-27,292.29
T0018679,P001655,2023-07-27,221.67
T0018680,P001655,2023-08-26,292.29
T0018681,P001655,2023-09-25,292.29
T0018682,P001655,2023-10-25,292.29
T0018683,P001655,2023-11-24,292.29
T0018684,P001655,2023-12-24,292.29
T0018685,P001655,2024-01-23,292.29
T0018686,P001655,2024-02-22,292.29
T0018687,P001655,2024-03-23,292.29
T0018688,P001655,2024-04-22,292.29
T0018689,P001655,2024-05-22,292.29
T0018690,P001655,2024-06-21,292.29
T0018691,P001655,2024-07-21,292.29
T0018692,P001655,2024-08-20,292.29
T0018693,P001655,2024-09-19,292.29
T0018694,P001655,2024-10-19,292.29
T0018695,P001655,2024-11-18,292.29
T0018696,P001655,2024-12-18,292.29
T0018697,P001655,2025-01-17,292.29
T0018698,P001655,2025-02-16,292.29
T0018699,P001655,2025-03-18,292.29
T0018700,P001655,2025-04-17,292.29
T0018701,P001655,2025-05-17,292.29
T0018702,P001655,2025-06-16,292.29
T0018703,P001655,2025-07-16,292.29
T0018704,P001655,2025-08-15,292.29
T0018705,P001656,2022-12-02,863.23
T0018706,P001656,2023-03-02,863.23
T0018707,P001656,2023-05-31,863.23
T0018708,P001656,2023-08-29,863.23
T0018709,P001656,2023-11-27,863.23
T0018710,P001656,2024-02-25,863.23
T0018711,P001656,2024-05-25,863.23
T0018712,P001657,2025-05-15,1204.67
T0018713,P001657,2025-06-14,1204.67
T0018714,P001657,2025-07-14,1204.67
T0018715,P001657,2025-08-13,1204.67
T0018716,P001657,2025-09-12,658.5
T0018717,P001657,2025-10-12,1204.67
T0018718,P001657,2025-11-11,1204.67
T0018719,P001658,2024-11-17,305.44
T0018720,P001658,2024-12-17,305.44
T0018721,P001658,2025-01-16,305.44
T0018722,P001658,2025-02-15,305.44
T0018723,P001658,2025-03-17,305.44
T0018724,P001658,2025-04-16,305.44
T0018725,P001658,2025-05-16,305.44
T0018726,P001658,2025-06-15,305.44
T0018727,P001658,2025-07-15,305.44
T0018728,P001658,2025-08-14,305.44
T0018729,P001658,2025-09-13,305.44
T0018730,P001658,2025-10-13,305.44
T0018731,P001658,2025-11-12,305.44
T0018732,P001658,2025-12-12,305.44
T0018733,P001659,2022-11-02,169.92
T0018734,P001659,2022-12-02,169.92
T0018735,P001659,2023-01-01,169.92
T0018736,P001659,2023-01-31,169.92
T0018737,P001659,2023-03-02,169.92
T0018738,P001659,2023-04-01,169.92
T0018739,P001659,2023-05-01,169.92
T0018740,P001659,2023-05-31,169.92
T0018741,P001659,2023-06-30,169.92
T0018742,P001659,2023-07-30,169.92
T0018743,P001659,2023-08-29,169.92
T0018744,P001659,2023-09-28,169.92
T0018745,P001659,2023-10-28,169.92
T0018746,P001660,2025-04-16,1047.08
T0018747,P001660,2025-05-16,1047.08
T0018748,P001660,2025-06-15,1047.08
T0018749,P001660,2025-07-15,1047.08
T0018750,P001660,2025-08-14,1047.08
T0018751,P001660,2025-09-13,1047.08
T0018752,P001660,2025-10-13,1047.08
T0018753,P001660,2025-11-12,1047.08
T0018754,P001660,2025-12-12,1047.08
T0018755,P001661,2024-03-31,1273.96
T0018756,P001661,2024-06-29,1273.96
T0018757,P001661,2024-09-27,1273.96
T0018758,P001661,2024-12-26,1273.96
T0018759,P001661,2025-03-26,1273.96
T0018760,P001661,2025-06-24,1273.96
T0018761,P001661,2025-09-22,683.81
T0018762,P001662,2025-07-21,743.32
T0018763,P001662,2025-08-20,743.32
T0018764,P001662,2025-09-19,743.32
T0018765,P001662,2025-10-19,743.32
T0018766,P001662,2025-11-18,743.32
T0018767,P001662,2025-12-18,743.32
T0018768,P001663,2024-12-10,218.19
T0018769,P001663,2025-01-09,218.19
T0018770,P001663,2025-02-08,218.19
T0018771,P001663,2025-03-10,218.19
T0018772,P001663,2025-04-09,218.19
T0018773,P001663,2025-05-09,218.19
T0018774,P001663,2025-06-08,218.19
T0018775,P001663,2025-07-08,218.19
T0018776,P001663,2025-08-07,218.19
T0018777,P001663,2025-09-06,218.19
T0018778,P001664,2024-03-21,82.59
T0018779,P001664,2024-04-20,82.59
T0018780,P001664,2024-05-20,82.59
T0018781,P001664,2024-06-19,82.59
T0018782,P001664,2024-07-19,82.59
T0018783,P001664,2024-08-18,82.59
T0018784,P001664,2024-09-17,82.59
T0018785,P001665,2021-06-01,85.17
T0018786,P001665,2021-07-01,85.17
T0018787,P001665,2021-07-31,85.17
T0018788,P001665,2021-08-30,85.17
T0018789,P001665,2021-09-29,85.17
T0018790,P001665,2021-10-29,85.17
T0018791,P001665,2021-11-28,85.17
T0018792,P001665,2021-12-28,85.17
T0018793,P001665,2022-01-27,85.17
T0018794,P001665,2022-02-26,85.17
T0018795,P001665,2022-03-28,85.17
T0018796,P001665,2022-04-27,85.17
T0018797,P001665,2022-05-27,85.17
T0018798,P001665,2022-06-26,85.17
T0018799,P001665,2022-07-26,85.17
T0018800,P001665,2022-08-25,85.17
T0018801,P001665,2022-09-24,85.17
T0018802,P001665,2022-10-24,85.17
T0018803,P001665,2022-11-23,85.17
T0018804,P001665,2022-12-23,85.17
T0018805,P001665,2023-01-22,85.17
T0018806,P001665,2023-02-21,85.17
T0018807,P001665,2023-03-23,85.17
T0018808,P001665,2023-04-22,85.17
T0018809,P001665,2023-05-22,85.17
T0018810,P001665,2023-06-21,37.49
T0018811,P001665,2023-07-21,85.17
T0018812,P001665,2023-08-20,85.17
T0018813,P001665,2023-09-19,85.17
T0018814,P001665,2023-10-19,85.17
T0018815,P001665,2023-11-18,85.17
T0018816,P001665,2023-12-18,85.17
T0018817,P001665,2024-01-17,85.17
T0018818,P001665,2024-02-16,85.17
T0018819,P001665,2024-03-17,85.17
T0018820,P001665,2024-04-16,85.17
T0018821,P001665,2024-05-16,85.17
T0018822,P001666,2023-01-20,756.3
T0018823,P001666,2023-04-20,756.3
T0018824,P001666,2023-07-19,756.3
T0018825,P001666,2023-10-17,756.3
T0018826,P001666,2024-01-15,756.3
T0018827,P001666,2024-04-14,756.3
T0018828,P001666,2024-07-13,756.3
T0018829,P001667,2025-06-14,1373.44
T0018830,P001667,2025-07-14,1373.44
T0018831,P001667,2025-08-13,1373.44
